candidate_idx,max_prob,t_max_s,mean_prob,p95_prob,frames,bpm,subdivision,pulse_kind,carrier_hz,burst_ms,decay_ms,noise_low_hz,noise_high_hz,rms,frames_ge_0p97,detections_ge_0p97,frames_ge_0p99,detections_ge_0p99,frames_ge_0p995,detections_ge_0p995,frames_ge_0p996,detections_ge_0p996,frames_ge_0p999,detections_ge_0p999
309,0.30859375,0.07,0.0033854166977107525,0.0078125,600,90,2,hybrid,700,12,25,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
321,0.30859375,1.37,0.01158854179084301,0.0546875,600,90,2,tone,350,6,25,900,3500,0.01,0,0,0,0,0,0,0,0,0,0
338,0.30859375,1.96,0.008339843712747097,0.0390625,600,90,2,tone,350,12,25,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
340,0.30859375,1.96,0.008339843712747097,0.0390625,600,90,2,tone,350,12,25,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
342,0.30859375,1.96,0.008339843712747097,0.0390625,600,90,2,tone,350,12,25,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
344,0.30859375,1.96,0.008339843712747097,0.0390625,600,90,2,tone,350,12,25,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
465,0.30859375,0.73,0.008333333767950535,0.0390625,600,120,1,hybrid,350,12,25,900,3500,0.01,0,0,0,0,0,0,0,0,0,0
82,0.2265625,0.19,0.008867187425494194,0.0546875,600,90,1,hybrid,350,12,25,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
83,0.2265625,1.52,0.008613280951976776,0.0546875,600,90,1,hybrid,350,12,25,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
296,0.2265625,0.3,0.016119791194796562,0.08203125,600,90,2,hybrid,700,6,25,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
323,0.2265625,0.62,0.007076822686940432,0.015625,600,90,2,tone,350,6,25,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
325,0.2265625,0.62,0.007076822686940432,0.015625,600,90,2,tone,350,6,25,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
327,0.2265625,0.62,0.007076822686940432,0.015625,600,90,2,tone,350,6,25,1500,5500,0.01,0,0,0,0,0,0,0,0,0,0
378,0.2265625,0.07,0.017981771379709244,0.08203125,600,90,2,tone,700,12,60,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
380,0.2265625,0.07,0.017981771379709244,0.08203125,600,90,2,tone,700,12,60,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
382,0.2265625,0.07,0.017981771379709244,0.08203125,600,90,2,tone,700,12,60,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
384,0.2265625,0.07,0.017981771379709244,0.08203125,600,90,2,tone,700,12,60,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
473,0.2265625,3.73,0.001002604141831398,0.00019531249999982236,600,120,1,hybrid,350,12,60,900,3500,0.01,0,0,0,0,0,0,0,0,0,0
491,0.2265625,1.73,0.0039648436941206455,0.015625,600,120,1,hybrid,700,6,60,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
493,0.2265625,3.73,0.0069075520150363445,0.0390625,600,120,1,hybrid,700,6,60,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
66,0.1640625,0.18,0.00830078125,0.0546875,600,90,1,hybrid,350,6,25,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
74,0.1640625,2.2,0.004934895783662796,0.0234375,600,90,1,hybrid,350,6,60,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
75,0.1640625,4.19,0.006692708469927311,0.0546875,600,90,1,hybrid,350,6,60,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
76,0.1640625,3.54,0.0050065102986991405,0.0390625,600,90,1,hybrid,350,6,60,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
77,0.1640625,0.56,0.003457031212747097,0.015625,600,90,1,hybrid,350,6,60,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
126,0.1640625,0.17,0.00390625,0.0234375,600,90,1,hybrid,700,12,60,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
322,0.1640625,0.29,0.008372396230697632,0.0390625,600,90,2,tone,350,6,25,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
324,0.1640625,0.29,0.00838541705161333,0.0390625,600,90,2,tone,350,6,25,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
326,0.1640625,0.29,0.00838541705161333,0.0390625,600,90,2,tone,350,6,25,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
328,0.1640625,0.29,0.00838541705161333,0.0390625,600,90,2,tone,350,6,25,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
91,0.1171875,1.54,0.0036523437593132257,0.0234375,600,90,1,hybrid,350,12,60,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
92,0.1171875,0.2,0.002454427070915699,0.01171875,600,90,1,hybrid,350,12,60,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
96,0.1171875,4.3500000000000005,0.001914062537252903,0.0078125,600,90,1,hybrid,350,12,60,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
81,0.08203125,0.85,0.003958333283662796,0.0234375,600,90,1,hybrid,350,12,25,900,3500,0.01,0,0,0,0,0,0,0,0,0,0
125,0.08203125,2.84,0.002805989468470216,0.0234375,600,90,1,hybrid,700,12,60,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
294,0.08203125,2.59,0.0047851563431322575,0.0234375,600,90,2,hybrid,700,6,25,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
299,0.08203125,1.3800000000000001,0.0010611979523673654,0.00390625,600,90,2,hybrid,700,6,60,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
312,0.08203125,5.2700000000000005,0.0067773438058793545,0.0390625,600,90,2,hybrid,700,12,25,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
469,0.08203125,0.55,0.0013997395290061831,0.00390625,600,120,1,hybrid,350,12,25,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
93,0.0546875,4.39,0.0007877604220993817,0.00390625,600,90,1,hybrid,350,12,60,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
273,0.0546875,1.19,0.0008463541744276881,0.00390625,600,90,2,hybrid,350,12,25,900,3500,0.01,0,0,0,0,0,0,0,0,0,0
310,0.0546875,5.94,0.0013671874767169356,0.0078125,600,90,2,hybrid,700,12,25,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
470,0.0546875,2.85,0.0013281250139698386,0.0078125,600,120,1,hybrid,350,12,25,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
450,0.0390625,0.1,0.0018033854430541396,0.0078125,600,120,1,hybrid,350,6,25,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
453,0.0390625,0.55,0.0009244791581295431,0.00390625,600,120,1,hybrid,350,6,25,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
458,0.0390625,5.72,0.00048828125,0.00390625,600,120,1,hybrid,350,6,60,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
466,0.0390625,0.1,0.001783854211680591,0.01171875,600,120,1,hybrid,350,12,25,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
492,0.0390625,0.24,0.000501302070915699,0.00390625,600,120,1,hybrid,700,6,60,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
80,0.0234375,0.34,0.0005338541814126074,0.00390625,600,90,1,hybrid,350,6,60,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
90,0.0234375,4.86,0.0010742187732830644,0.0078125,600,90,1,hybrid,350,12,60,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
259,0.0234375,0.96,0.0007812500116415322,0.00390625,600,90,2,hybrid,350,6,25,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
275,0.0234375,0.64,0.0005598958232440054,0.00390625,600,90,2,hybrid,350,12,25,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
455,0.0234375,1.01,0.0016861979383975267,0.0078125,600,120,1,hybrid,350,6,25,1500,5500,0.01,0,0,0,0,0,0,0,0,0,0
462,0.0234375,0.23,0.0006380208069458604,0.00390625,600,120,1,hybrid,350,6,60,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
467,0.0234375,0.6,0.0005664062337018549,0.00390625,600,120,1,hybrid,350,12,25,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
108,0.015625,4.84,0.0005598958232440054,0.00390625,600,90,1,hybrid,700,6,60,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
123,0.015625,1.45,0.0004947916604578495,0.00390625,600,90,1,hybrid,700,12,60,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
313,0.015625,0.06,0.00024739583022892475,0.0,600,90,2,hybrid,700,12,60,900,3500,0.01,0,0,0,0,0,0,0,0,0,0
456,0.015625,4.79,0.0006119791651144624,0.00390625,600,120,1,hybrid,350,6,25,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
460,0.015625,2.23,0.00016276042151730508,0.0,600,120,1,hybrid,350,6,60,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
461,0.015625,5.67,0.0001432291610399261,0.0,600,120,1,hybrid,350,6,60,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
472,0.015625,5.3500000000000005,0.00022786458430346102,0.0,600,120,1,hybrid,350,12,25,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
478,0.015625,3.73,5.208333459449932e-05,0.0,600,120,1,hybrid,350,12,60,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
79,0.01171875,4.34,0.00018880207790061831,0.0,600,90,1,hybrid,350,6,60,1500,5500,0.01,0,0,0,0,0,0,0,0,0,0
95,0.01171875,0.09,0.00014973958604969084,0.0,600,90,1,hybrid,350,12,60,1500,5500,0.01,0,0,0,0,0,0,0,0,0,0
303,0.01171875,1.06,0.0003515625139698386,0.00390625,600,90,2,hybrid,700,6,60,1500,5500,0.01,0,0,0,0,0,0,0,0,0,0
451,0.01171875,4.28,0.0007486979011446238,0.00390625,600,120,1,hybrid,350,6,25,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
457,0.01171875,0.21,0.0002864583220798522,0.00390625,600,120,1,hybrid,350,6,60,900,3500,0.01,0,0,0,0,0,0,0,0,0,0
468,0.01171875,5.6000000000000005,0.00033854166395030916,0.00390625,600,120,1,hybrid,350,12,25,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
471,0.01171875,0.55,0.0003124999930150807,0.00390625,600,120,1,hybrid,350,12,25,1500,5500,0.01,0,0,0,0,0,0,0,0,0,0
476,0.01171875,0.24,4.55729168606922e-05,0.0,600,120,1,hybrid,350,12,60,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
274,0.0078125,5.87,0.0001822916674427688,0.0,600,90,2,hybrid,350,12,25,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
454,0.0078125,4.22,0.0005468750023283064,0.00390625,600,120,1,hybrid,350,6,25,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
459,0.0078125,5.72,0.00012369791511446238,0.0,600,120,1,hybrid,350,6,60,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
106,0.00390625,1.51,1.302083364862483e-05,0.0,600,90,1,hybrid,700,6,60,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
258,0.00390625,2.85,3.9062499126885086e-05,0.0,600,90,2,hybrid,350,6,25,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
260,0.00390625,4.63,6.510416824312415e-06,0.0,600,90,2,hybrid,350,6,25,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
261,0.00390625,3.85,1.9531249563442543e-05,0.0,600,90,2,hybrid,350,6,25,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
265,0.00390625,0.86,2.604166729724966e-05,0.0,600,90,2,hybrid,350,6,60,900,3500,0.01,0,0,0,0,0,0,0,0,0,0
276,0.00390625,4.3,6.510416824312415e-06,0.0,600,90,2,hybrid,350,12,25,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
315,0.00390625,1.05,2.604166729724966e-05,0.0,600,90,2,hybrid,700,12,60,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
452,0.00390625,0.09,0.0003124999930150807,0.00390625,600,120,1,hybrid,350,6,25,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
463,0.00390625,0.17,3.255208503105678e-05,0.0,600,120,1,hybrid,350,6,60,1500,5500,0.01,0,0,0,0,0,0,0,0,0,0
464,0.00390625,5.22,6.510416824312415e-06,0.0,600,120,1,hybrid,350,6,60,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
474,0.00390625,5.73,1.302083364862483e-05,0.0,600,120,1,hybrid,350,12,60,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
475,0.00390625,0.73,5.208333459449932e-05,0.0,600,120,1,hybrid,350,12,60,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
477,0.00390625,4.73,2.604166729724966e-05,0.0,600,120,1,hybrid,350,12,60,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
490,0.00390625,0.24,6.510416824312415e-06,0.0,600,120,1,hybrid,700,6,60,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
122,0.0,0.0,0.0,0.0,600,90,1,hybrid,700,12,60,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
124,0.0,0.0,0.0,0.0,600,90,1,hybrid,700,12,60,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
262,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,6,25,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
263,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,6,25,1500,5500,0.01,0,0,0,0,0,0,0,0,0,0
264,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,6,25,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
266,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,6,60,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
267,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,6,60,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
268,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,6,60,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
269,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,6,60,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
270,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,6,60,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
271,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,6,60,1500,5500,0.01,0,0,0,0,0,0,0,0,0,0
272,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,6,60,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
277,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,12,25,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
278,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,12,25,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
279,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,12,25,1500,5500,0.01,0,0,0,0,0,0,0,0,0,0
280,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,12,25,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
281,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,12,60,900,3500,0.01,0,0,0,0,0,0,0,0,0,0
282,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,12,60,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
283,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,12,60,900,5500,0.01,0,0,0,0,0,0,0,0,0,0
284,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,12,60,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
285,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,12,60,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
286,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,12,60,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
287,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,12,60,1500,5500,0.01,0,0,0,0,0,0,0,0,0,0
288,0.0,0.0,0.0,0.0,600,90,2,hybrid,350,12,60,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
298,0.0,0.0,0.0,0.0,600,90,2,hybrid,700,6,60,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
300,0.0,0.0,0.0,0.0,600,90,2,hybrid,700,6,60,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
301,0.0,0.0,0.0,0.0,600,90,2,hybrid,700,6,60,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
302,0.0,0.0,0.0,0.0,600,90,2,hybrid,700,6,60,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
304,0.0,0.0,0.0,0.0,600,90,2,hybrid,700,6,60,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
314,0.0,0.0,0.0,0.0,600,90,2,hybrid,700,12,60,900,3500,0.03,0,0,0,0,0,0,0,0,0,0
316,0.0,0.0,0.0,0.0,600,90,2,hybrid,700,12,60,900,5500,0.03,0,0,0,0,0,0,0,0,0,0
317,0.0,0.0,0.0,0.0,600,90,2,hybrid,700,12,60,1500,3500,0.01,0,0,0,0,0,0,0,0,0,0
318,0.0,0.0,0.0,0.0,600,90,2,hybrid,700,12,60,1500,3500,0.03,0,0,0,0,0,0,0,0,0,0
319,0.0,0.0,0.0,0.0,600,90,2,hybrid,700,12,60,1500,5500,0.01,0,0,0,0,0,0,0,0,0,0
320,0.0,0.0,0.0,0.0,600,90,2,hybrid,700,12,60,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
479,0.0,0.0,0.0,0.0,600,120,1,hybrid,350,12,60,1500,5500,0.01,0,0,0,0,0,0,0,0,0,0
480,0.0,0.0,0.0,0.0,600,120,1,hybrid,350,12,60,1500,5500,0.03,0,0,0,0,0,0,0,0,0,0
